claim_id,claim_date,sale_id,repair_status
770,2022-03-01,25926,Replacement
771,2021-07-20,839435,In Progress
772,2020-12-11,888849,Replacement
773,2021-08-02,841897,Repaired
774,2023-07-11,295061,Paid Repaired
775,2020-05-16,487341,Replacement
776,2020-12-08,725325,Repaired
777,2019-12-13,23148,Repaired
778,2018-05-28,104487,Warranty Void
779,2020-03-09,957395,Paid Repaired
780,2024-02-10,482002,Paid Repaired
781,2024-05-01,399468,Warranty Void
782,2019-03-29,657846,Repaired
783,2019-12-06,305890,Repaired
784,2022-12-12,821992,Replacement
785,2024-12-31,187515,Repaired
786,2020-02-28,33938,Repaired
787,2024-12-31,869789,Paid Repaired
788,2022-02-21,138770,Warranty Void
789,2023-06-08,226260,Repaired
790,2022-11-25,726956,Replacement
791,2018-09-06,610010,Warranty Void
792,2024-04-21,810282,Repaired
793,2024-12-21,635274,Paid Repaired
794,2021-09-27,773582,Repaired
795,2020-12-13,97513,Replacement
796,2024-12-31,401423,Repaired
797,2022-10-29,819794,Replacement
798,2022-08-25,301528,Repaired
799,2024-02-08,306000,Paid Repaired
800,2022-05-24,209344,Replacement
801,2023-01-08,22655,Repaired
802,2019-05-22,833753,Warranty Void
803,2023-02-06,607037,Repaired
804,2020-09-23,375308,Repaired
805,2019-06-24,986284,Paid Repaired
806,2024-10-21,325591,Replacement
807,2023-10-31,791669,Paid Repaired
808,2020-04-14,928898,Paid Repaired
809,2024-12-31,261500,Replacement
810,2022-05-15,483270,Replacement
811,2021-12-25,662287,Repaired
812,2020-01-10,727711,Repaired
813,2020-09-03,833062,Warranty Void
814,2018-12-22,108616,Paid Repaired
815,2019-03-18,589413,Paid Repaired
816,2019-06-08,87937,Repaired
817,2019-05-23,31518,Paid Repaired
818,2024-12-24,638730,Warranty Void
819,2020-02-26,895332,Paid Repaired
820,2021-07-30,472995,Replacement
821,2019-12-13,516603,Repaired
822,2019-12-30,354004,Repaired
823,2020-10-12,933227,Paid Repaired
824,2024-02-21,528901,In Progress
825,2023-02-24,672693,Paid Repaired
826,2020-03-04,90542,Paid Repaired
827,2020-01-21,939456,Paid Repaired
828,2023-03-15,122834,Repaired
829,2024-12-31,286256,Paid Repaired
830,2024-03-12,471211,Repaired
831,2024-12-31,812575,Replacement
832,2022-11-05,635203,Warranty Void
833,2020-03-07,559511,Replacement
834,2020-07-31,815620,Warranty Void
835,2018-12-26,877809,Warranty Void
836,2024-01-31,940748,In Progress
837,2023-06-26,159571,Paid Repaired
838,2019-02-02,329585,Warranty Void
839,2021-01-14,967867,Paid Repaired
840,2024-03-07,650249,Repaired
841,2024-09-21,418924,Replacement
842,2024-04-12,741392,Replacement
843,2020-04-09,182860,Paid Repaired
844,2018-05-03,917309,Replacement
845,2022-01-21,321890,Replacement
846,2019-02-14,584747,Repaired
847,2019-04-08,569185,Replacement
848,2022-11-19,555784,Replacement
849,2021-02-23,526434,Repaired
850,2019-08-08,797598,Paid Repaired
851,2021-05-03,988243,Replacement
852,2024-12-31,286424,In Progress
853,2018-12-17,394342,Warranty Void
854,2023-04-08,921467,Replacement
855,2024-12-31,243934,Paid Repaired
856,2024-12-31,184762,Repaired
857,2024-02-24,930770,Paid Repaired
858,2021-01-08,73887,Warranty Void
859,2024-10-03,973462,Repaired
860,2022-03-10,965667,Repaired
861,2020-07-25,277349,Paid Repaired
862,2019-10-06,836706,Paid Repaired
863,2022-12-23,229985,Repaired
864,2019-09-08,932253,Paid Repaired
865,2018-05-06,45248,Replacement
866,2024-12-31,525628,Warranty Void
867,2020-04-04,404173,Replacement
868,2018-12-30,362104,Repaired
869,2021-05-14,952942,Paid Repaired
870,2018-07-15,609520,In Progress
871,2022-11-04,14331,Replacement
872,2020-05-30,842455,Paid Repaired
873,2023-12-26,205253,Warranty Void
874,2020-11-06,774225,Repaired
875,2024-06-20,420004,Warranty Void
876,2019-09-14,780542,Repaired
877,2021-10-13,573654,Paid Repaired
878,2024-06-18,280500,In Progress
879,2019-06-03,920997,Repaired
880,2023-12-23,160914,Repaired
881,2023-08-20,162473,Paid Repaired
882,2024-10-10,798888,Paid Repaired
883,2019-10-02,527869,Paid Repaired
884,2024-01-18,179126,Replacement
885,2024-09-09,447880,Repaired
886,2019-05-31,951358,Warranty Void
887,2024-03-27,97844,Paid Repaired
888,2024-06-03,450592,Repaired
889,2018-10-24,929065,Repaired
890,2020-09-15,496051,In Progress
891,2023-03-07,485647,Repaired
892,2024-03-19,911874,Paid Repaired
893,2024-06-30,77269,Repaired
894,2021-12-24,79377,Paid Repaired
895,2020-03-22,758807,In Progress
896,2022-08-29,785023,Paid Repaired
897,2020-10-08,569326,Repaired
898,2023-05-06,515999,Repaired
899,2022-11-01,135064,Repaired
900,2020-06-21,758731,In Progress
901,2023-03-26,405627,Repaired
902,2024-12-31,13051,Repaired
903,2019-01-10,669232,Repaired
904,2020-09-06,476447,Paid Repaired
905,2021-07-22,37651,Warranty Void
906,2022-05-30,603472,Paid Repaired
907,2024-03-08,168392,Warranty Void
908,2021-08-19,280112,Paid Repaired
909,2022-04-02,332236,Paid Repaired
910,2022-12-12,830373,Repaired
911,2018-09-04,124265,Replacement
912,2024-09-19,559729,Repaired
913,2022-10-04,670532,Repaired
914,2019-01-13,240879,Replacement
915,2022-06-05,577149,Warranty Void
916,2022-01-15,688326,In Progress
917,2021-08-18,417019,Paid Repaired
918,2019-12-01,257348,Paid Repaired
919,2020-11-04,140198,Repaired
920,2021-12-31,365210,Repaired
921,2019-09-13,438751,Replacement
922,2018-07-09,999190,Replacement
923,2021-05-30,628492,Paid Repaired
924,2023-04-25,289234,Paid Repaired
925,2021-07-21,272145,Repaired
926,2021-07-26,129198,Paid Repaired
927,2022-07-01,737868,Repaired
928,2019-04-10,245222,Warranty Void
929,2020-09-02,616276,Repaired
930,2022-01-25,811503,Replacement
931,2024-12-31,792180,Replacement
932,2019-07-12,265411,Paid Repaired
933,2023-10-03,997133,Warranty Void
934,2024-02-24,260095,Paid Repaired
935,2024-12-18,753302,Warranty Void
936,2024-01-13,220143,Repaired
937,2020-05-02,936252,Paid Repaired
938,2024-12-31,953938,Paid Repaired
939,2020-11-25,387907,Replacement
940,2021-08-08,868536,Replacement
941,2022-05-25,962310,Repaired
942,2022-06-30,677629,Repaired
943,2021-06-22,233494,Warranty Void
944,2024-07-01,871130,Replacement
945,2023-10-13,609482,Paid Repaired
946,2018-12-30,827941,Warranty Void
947,2021-12-24,51182,Replacement
948,2022-03-02,14014,Repaired
949,2023-11-25,744771,In Progress
950,2020-03-22,437010,Paid Repaired
951,2021-09-02,218908,Warranty Void
952,2020-09-16,396695,Replacement
953,2020-07-25,694002,Paid Repaired
954,2020-03-02,81744,Replacement
955,2019-05-31,871422,Replacement
956,2020-07-13,978865,Paid Repaired
957,2023-12-13,520222,Paid Repaired
958,2021-01-07,570455,Repaired
959,2021-11-27,880371,Warranty Void
960,2024-11-11,812079,Paid Repaired
961,2020-04-07,508180,Paid Repaired
962,2024-12-31,243041,Repaired
963,2020-04-06,496832,Repaired
964,2018-11-05,882240,Repaired
965,2022-07-10,219117,Paid Repaired
966,2022-11-26,746851,Paid Repaired
967,2019-10-06,899802,Paid Repaired
968,2022-12-20,855432,Paid Repaired
969,2019-01-01,802139,In Progress
970,2021-11-07,505648,Repaired
971,2024-10-23,16455,Replacement
972,2018-12-19,634247,Repaired
973,2023-04-30,179024,Replacement
974,2023-10-26,369901,Replacement
975,2021-07-18,380250,In Progress
976,2021-01-24,632005,In Progress
977,2019-04-10,99198,Warranty Void
978,2024-12-31,4682,Repaired
979,2021-10-10,119542,Warranty Void
980,2022-05-20,191778,In Progress
981,2022-06-18,535173,Paid Repaired
982,2019-11-23,133656,Paid Repaired
983,2023-08-26,339530,Replacement
984,2019-08-28,450779,Warranty Void
985,2024-07-14,194180,Repaired
986,2022-02-04,382621,Repaired
987,2019-02-14,993153,Warranty Void
988,2021-04-19,968549,Repaired
989,2024-03-20,319021,Replacement
990,2023-07-27,561758,Warranty Void
991,2022-08-04,427171,Paid Repaired
992,2022-04-24,478785,Paid Repaired
993,2023-10-24,806309,Repaired
994,2022-06-28,267385,Repaired
995,2022-01-21,4801,Replacement
996,2022-11-06,747123,Paid Repaired
997,2023-04-26,654412,Repaired
998,2019-10-30,629031,Paid Repaired
999,2023-01-11,908991,Repaired
1000,2024-08-09,938621,Repaired
1001,2021-11-11,665271,Replacement
1002,2023-05-05,880924,Warranty Void
1003,2022-09-13,273826,In Progress
1004,2022-03-22,210903,Warranty Void
1005,2024-01-20,189461,Warranty Void
1006,2024-01-20,970626,Warranty Void
1007,2023-05-14,991779,Replacement
1008,2024-02-25,402061,Repaired
1009,2018-05-28,853637,Paid Repaired
1010,2018-07-16,332682,Warranty Void
1011,2021-06-13,642382,Paid Repaired
1012,2023-03-03,735471,Paid Repaired
1013,2020-05-07,264789,Warranty Void
1014,2022-11-24,55270,Paid Repaired
1015,2024-03-29,995142,Replacement
1016,2024-09-12,363527,Paid Repaired
1017,2024-08-19,814881,Paid Repaired
1018,2024-12-31,792333,Repaired
1019,2022-11-03,185836,Paid Repaired
1020,2023-09-30,899157,Warranty Void
1021,2022-09-01,856504,In Progress
1022,2024-03-01,660871,Paid Repaired
1023,2024-11-01,555412,Paid Repaired
1024,2023-12-19,140159,Repaired
1025,2024-12-31,625176,Paid Repaired
1026,2024-12-31,183578,Warranty Void
1027,2019-04-02,877111,Paid Repaired
1028,2023-05-30,457369,Paid Repaired
1029,2022-03-05,276963,Paid Repaired
1030,2023-09-26,649041,Replacement
1031,2021-02-25,263086,Repaired
1032,2024-09-08,721016,Warranty Void
1033,2018-05-23,819171,Replacement
1034,2024-01-27,832524,Warranty Void
1035,2019-05-17,925817,Paid Repaired
1036,2022-09-16,245195,Repaired
1037,2020-04-04,331980,Replacement
1038,2018-10-27,134441,In Progress
1039,2022-12-03,86343,Paid Repaired
1040,2019-03-06,620116,Replacement
1041,2023-09-11,153361,Repaired
1042,2019-08-25,311320,Repaired
1043,2019-02-25,451503,Replacement
1044,2024-08-14,69102,Paid Repaired
1045,2020-10-26,168800,In Progress
1046,2020-04-07,757430,Repaired
1047,2024-08-31,734258,Warranty Void
1048,2021-10-27,615548,Replacement
1049,2024-12-31,452231,Warranty Void
1050,2024-12-31,59924,Repaired
1051,2019-10-20,116295,Paid Repaired
1052,2024-03-07,596160,Repaired
1053,2020-04-24,705707,Paid Repaired
1054,2021-10-10,903868,Paid Repaired
1055,2021-02-27,227091,Repaired
1056,2024-12-31,551747,Repaired
1057,2021-01-03,39297,Paid Repaired
1058,2024-12-31,720425,Replacement
1059,2023-02-21,463268,In Progress
1060,2024-08-13,231144,Replacement
1061,2019-10-02,702145,Replacement
1062,2021-06-23,281321,Paid Repaired
1063,2021-06-25,343947,Paid Repaired
1064,2024-12-31,258501,Paid Repaired
1065,2022-03-20,804556,Warranty Void
1066,2024-09-24,495742,Replacement
1067,2023-03-10,623212,In Progress
1068,2019-02-12,64121,Paid Repaired
1069,2023-12-19,800894,Replacement
1070,2020-03-31,843947,Repaired
1071,2020-09-30,764187,Paid Repaired
1072,2023-03-09,807613,Paid Repaired
1073,2021-06-02,142500,Repaired
1074,2020-03-02,295844,Repaired
1075,2021-08-09,724732,Repaired
1076,2020-05-22,187104,Warranty Void
1077,2023-12-14,388576,Replacement
1078,2020-10-16,560864,Warranty Void
1079,2020-10-04,354532,Repaired
1080,2024-11-30,138161,Repaired
1081,2022-03-21,439334,Paid Repaired
1082,2022-01-04,740166,Repaired
1083,2024-12-07,133041,In Progress
1084,2021-07-24,771760,Repaired
1085,2019-02-06,703920,Paid Repaired
1086,2022-05-07,698841,Repaired
1087,2022-03-17,753321,Paid Repaired
1088,2019-05-12,814093,Paid Repaired
1089,2021-02-25,354940,Repaired
1090,2019-07-04,665771,Paid Repaired
1091,2021-02-04,291484,Paid Repaired
1092,2022-08-23,789033,Paid Repaired
1093,2024-04-07,619762,Warranty Void
1094,2022-04-24,139142,Paid Repaired
1095,2023-06-11,625901,Replacement
1096,2023-10-01,471871,Replacement
1097,2020-01-17,485796,Warranty Void
1098,2022-01-01,623253,Repaired
1099,2023-06-20,408613,Repaired
1100,2024-04-21,316584,Repaired
1101,2023-11-09,50133,Replacement
1102,2024-09-20,601208,In Progress
1103,2024-12-31,645021,Warranty Void
1104,2019-09-26,944847,Repaired
1105,2022-09-01,972574,Paid Repaired
1106,2024-12-09,178374,Warranty Void
1107,2018-11-09,150587,Replacement
1108,2021-08-12,302198,Paid Repaired
1109,2020-02-24,641434,Repaired
1110,2018-12-27,942784,Replacement
1111,2021-08-31,107241,Paid Repaired
1112,2020-03-27,972357,In Progress
1113,2024-12-31,376958,Paid Repaired
1114,2021-12-14,441765,Warranty Void
1115,2024-12-07,569167,Paid Repaired
1116,2023-11-20,237722,Replacement
1117,2024-12-31,68218,Paid Repaired
1118,2021-07-01,502524,Replacement
1119,2024-06-02,262737,Warranty Void
1120,2024-12-31,9162,Repaired
1121,2023-03-23,387727,Paid Repaired
1122,2023-05-07,310704,Replacement
1123,2019-03-16,403807,Paid Repaired
1124,2021-11-15,134250,Warranty Void
1125,2021-05-24,678907,Repaired
1126,2023-03-25,514689,Warranty Void
1127,2019-08-10,636038,Replacement
1128,2019-12-21,51030,Replacement
1129,2024-08-06,885547,In Progress
1130,2023-10-20,867594,Repaired
1131,2022-10-15,34239,Paid Repaired
1132,2022-07-01,98984,Warranty Void
1133,2024-05-30,741198,Replacement
1134,2022-10-23,206657,Repaired
1135,2019-06-12,379728,Paid Repaired
1136,2021-06-08,712071,Paid Repaired
1137,2023-06-20,361930,Repaired
1138,2020-10-20,880982,Replacement
1139,2024-09-07,229261,Replacement
1140,2023-06-24,9525,Paid Repaired
1141,2020-03-09,593848,Repaired
1142,2022-02-15,853053,Warranty Void
1143,2020-09-06,987620,Paid Repaired
1144,2021-09-01,754718,Repaired
1145,2021-06-21,126615,Warranty Void
1146,2023-05-06,377180,Warranty Void
1147,2024-12-31,442073,In Progress
1148,2020-09-28,340049,Warranty Void
1149,2024-12-31,406182,Replacement
1150,2019-12-09,333296,Repaired
1151,2022-08-24,252155,In Progress
1152,2023-04-19,580777,Paid Repaired
1153,2024-05-01,33873,Repaired
1154,2021-02-24,983739,Repaired
1155,2020-01-15,9667,Paid Repaired
1156,2022-04-05,138942,Warranty Void
1157,2020-06-13,17597,Repaired
1158,2020-10-08,834193,Repaired
1159,2019-06-09,910550,Warranty Void
1160,2019-07-13,259845,Repaired
1161,2020-09-22,943083,Paid Repaired
1162,2019-01-19,917727,Paid Repaired
1163,2018-09-16,660057,Warranty Void
1164,2020-07-13,681069,Repaired
1165,2022-06-17,521396,In Progress
1166,2024-03-19,937117,Repaired
1167,2019-05-30,193326,Paid Repaired
1168,2024-11-26,825637,Replacement
1169,2024-01-13,543337,Repaired
1170,2022-09-17,787738,Repaired
1171,2020-08-01,152656,Paid Repaired
1172,2022-07-11,439422,Replacement
1173,2019-07-03,189572,Repaired
1174,2022-12-01,636727,Repaired
1175,2024-12-31,811365,Paid Repaired
1176,2018-07-25,881114,Warranty Void
1177,2021-10-28,83154,Replacement
1178,2023-07-08,10682,Replacement
1179,2022-03-28,406682,Paid Repaired
1180,2020-06-20,951657,Replacement
1181,2023-12-09,295870,Repaired
1182,2020-07-15,266368,Paid Repaired
1183,2021-11-10,167297,Repaired
1184,2022-11-19,437946,In Progress
1185,2023-01-22,546835,Replacement
1186,2024-11-16,460823,Warranty Void
1187,2019-12-19,819649,Replacement
1188,2024-07-10,20913,Warranty Void
1189,2019-11-08,206912,Repaired
1190,2018-03-29,989584,Repaired
1191,2019-02-05,273618,Warranty Void
1192,2019-05-05,941349,Warranty Void
1193,2024-12-31,286417,In Progress
1194,2021-08-01,773795,Paid Repaired
1195,2024-09-29,128263,Warranty Void
1196,2022-07-06,566042,In Progress
1197,2023-08-06,938385,Replacement
1198,2018-12-10,14090,Replacement
1199,2018-03-19,341521,Replacement
1200,2023-01-10,622720,Warranty Void
1201,2021-10-07,563140,Paid Repaired
1202,2024-08-30,283750,Repaired
1203,2019-01-03,697821,Paid Repaired
1204,2024-09-25,716725,Paid Repaired
1205,2020-01-02,132567,Paid Repaired
1206,2024-10-17,1875,In Progress
1207,2022-07-03,45668,Replacement
1208,2021-01-31,828055,Replacement
1209,2020-10-08,477985,Replacement
1210,2021-07-17,943930,Warranty Void
1211,2024-02-06,653606,Replacement
1212,2022-10-16,741720,Repaired
1213,2023-06-09,497589,Paid Repaired
1214,2022-03-29,153607,Paid Repaired
1215,2019-05-13,941337,Paid Repaired
1216,2023-05-16,452993,Repaired
1217,2020-08-31,575902,Repaired
1218,2024-12-31,870117,Replacement
1219,2024-06-14,226858,Paid Repaired
1220,2022-05-28,509910,Repaired
1221,2021-01-07,539026,Paid Repaired
1222,2020-04-16,995137,Warranty Void
1223,2019-09-23,334637,Paid Repaired
1224,2024-12-31,825431,In Progress
1225,2022-10-06,749864,Paid Repaired
1226,2022-12-25,798234,In Progress
1227,2020-12-26,520840,Replacement
1228,2022-07-07,183997,Repaired
1229,2024-02-27,677584,Repaired
1230,2019-04-26,353993,Replacement
1231,2020-09-19,39531,Replacement
1232,2024-10-16,387823,Paid Repaired
1233,2023-11-14,799216,Warranty Void
1234,2020-04-11,639742,Warranty Void
1235,2022-03-29,324001,Warranty Void
1236,2021-11-06,991512,Repaired
1237,2022-12-13,652596,Warranty Void
1238,2022-07-13,259528,Paid Repaired
1239,2023-08-29,28349,Repaired
1240,2019-02-18,301731,Replacement
1241,2021-11-03,452720,Paid Repaired
1242,2023-07-01,491580,Replacement
1243,2021-07-09,233075,Warranty Void
1244,2021-03-25,218937,Repaired
1245,2021-07-07,76456,Paid Repaired
1246,2023-05-16,408278,Repaired
1247,2024-12-26,635844,Replacement
1248,2021-08-02,70250,Repaired
1249,2022-05-12,179942,Repaired
1250,2020-03-31,821558,Repaired
1251,2021-06-14,503516,Repaired
1252,2021-03-25,428902,Repaired
1253,2020-01-18,734105,Paid Repaired
1254,2023-09-18,805644,Repaired
1255,2020-11-13,723313,Repaired
1256,2019-09-25,973426,Paid Repaired
1257,2020-07-27,715913,Repaired
1258,2024-12-31,142801,Repaired
1259,2022-06-29,552300,Replacement
1260,2023-05-25,281143,Warranty Void
1261,2023-05-29,444197,Repaired
1262,2023-08-17,785788,In Progress
1263,2021-04-21,15930,Repaired
1264,2021-11-01,477235,Warranty Void
1265,2023-04-21,777421,In Progress
1266,2022-02-14,672479,Warranty Void
1267,2023-05-28,689902,Repaired
1268,2021-07-28,487865,Repaired
1269,2021-10-26,105511,Paid Repaired
1270,2024-12-31,118391,Repaired
1271,2024-12-31,385897,Paid Repaired
1272,2021-12-07,855454,Paid Repaired
1273,2023-03-15,959420,Paid Repaired
1274,2023-12-06,970469,Warranty Void
1275,2024-09-26,154144,Replacement
1276,2024-02-29,832699,Warranty Void
1277,2018-11-14,496816,Repaired
1278,2023-05-11,102687,Repaired
1279,2022-12-09,519346,Replacement
1280,2021-08-14,536477,Replacement
1281,2024-10-28,725073,Repaired
1282,2024-06-30,698694,Replacement
1283,2024-12-31,343475,Paid Repaired
1284,2022-07-08,524536,Repaired
1285,2024-12-31,464605,Repaired
1286,2019-10-10,958042,Repaired
1287,2019-01-18,130661,Warranty Void
1288,2021-06-29,977926,Paid Repaired
1289,2022-09-29,747213,Warranty Void
1290,2018-08-22,414437,Replacement
1291,2024-12-31,882249,In Progress
1292,2022-09-02,976274,Repaired
1293,2020-01-06,782421,Replacement
1294,2024-12-31,483349,Repaired
1295,2020-08-30,79812,Replacement
1296,2021-07-01,635117,Repaired
1297,2024-05-10,314442,Paid Repaired
1298,2019-06-09,9323,Paid Repaired
1299,2024-10-22,114582,Paid Repaired
1300,2021-07-02,882034,Paid Repaired
1301,2018-06-15,47633,Replacement
1302,2024-12-31,443797,Replacement
1303,2024-04-04,811965,Repaired
1304,2021-11-04,875266,Repaired
1305,2024-01-07,100784,Paid Repaired
1306,2023-09-27,226030,Paid Repaired
1307,2022-08-21,60963,Paid Repaired
1308,2024-09-21,609478,Repaired
1309,2023-08-26,129632,Replacement
1310,2019-12-10,401722,Repaired
1311,2024-03-08,18323,Paid Repaired
1312,2020-07-24,192532,Paid Repaired
1313,2023-11-19,538683,Repaired
1314,2018-08-23,464500,Replacement
1315,2021-01-19,11565,Repaired
1316,2020-12-23,967216,Replacement
1317,2019-07-04,968098,In Progress
1318,2023-11-04,122541,Replacement
1319,2024-12-31,15149,Repaired
1320,2020-09-06,228752,Repaired
1321,2018-04-22,534334,In Progress
1322,2020-10-27,824837,Replacement
1323,2024-03-18,416013,Warranty Void
